image_path,dataset,AQI,loss_weight,michelson_contrast,fft_slope,laplacian_edge,color_temperature,illuminant_vector,geometric_proxy,specular_reflection,glow_dispersion
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-17.jpg,IND_NEP,78.0,1.0,4.6150222208960825,-1.3113390269671779,972.3531719237158,0.009064215498531852,0.9448625679650736,0.49744244913498065,0.3178013392857143,0.9257762921447152
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-18.jpg,IND_NEP,78.0,1.0,2.262812611675067,-1.307519254913233,1008.2169697343285,0.008660806618407445,0.9456334232070197,0.4988741306193747,0.3100486288265306,0.9242245443353452
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-19.jpg,IND_NEP,78.0,1.0,2.376426586534038,-1.286238152536896,1095.2044908614123,0.00650468720107136,0.9413401868167209,0.49069474092713067,0.28691007653061223,0.9194820768744848
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-2.jpg,IND_NEP,78.0,1.0,0.46443494481878944,-1.2997301479152443,579.2587343916601,0.02414870518455754,0.9594285847941378,0.6098467612250696,0.25412547831632654,0.9312270143764627
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-20.jpg,IND_NEP,78.0,1.0,8.073547460238105,-1.2823102324605984,1107.2794067810992,0.0021743978590544155,0.9409095115073113,0.5362104468359146,0.31204161352040816,0.9255884064669081
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-21.jpg,IND_NEP,78.0,1.0,2.740994542981722,-1.3038667458871884,1054.5740578813088,0.001777963708623124,0.9412265725633158,0.561332910842567,0.32296316964285715,0.9241692532265576
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-22.jpg,IND_NEP,78.0,1.0,8.125771440179616,-1.2972660478611038,1010.4474652221629,0.00484372610003569,0.9493306816248399,0.5776740194415204,0.2779017857142857,0.9244251929009527
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-23.jpg,IND_NEP,78.0,1.0,0.9010061228580533,-1.3103939228474284,928.2070670292707,0.00446100556313635,0.9504956272511036,0.5709513595436803,0.28794642857142855,0.9244377804025302
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-24.jpg,IND_NEP,78.0,1.0,11.595752778366174,-1.2934949157774547,1008.3581520403887,0.004698131547683335,0.9480103787187975,0.5548120748899622,0.27315848214285715,0.9243002558731127
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-25.jpg,IND_NEP,78.0,1.0,4.456451628386923,-1.2886590452076663,942.7323796348937,0.0051554964244137705,0.9473217259552695,0.5526399645507766,0.2803531568877551,0.9268831241040368
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-26.jpg,IND_NEP,78.0,1.0,5.266885666524979,-1.292436010539503,916.8691940847808,0.006835566646774806,0.9464709552143802,0.5589369867793923,0.2838608099489796,0.9283770525539969
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/b_Moderate/TN_MOD_2023-02-09-08.30-2-27.jpg,IND_NEP,78.0,1.0,5.24999564293513,-1.2828032190681462,969.4384550057268,0.004461128339045754,0.9477726726255121,0.5656856310702286,0.28286431760204084,0.9253093772273485
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-323.jpg,IND_NEP,154.0,1.0,0.6404661648674279,-1.108551874694439,2128.6019759676647,0.024632467938692525,0.9893969358908549,0.7289159531360184,0.03298389668367347,0.7785373867033418
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-330.jpg,IND_NEP,154.0,1.0,4.686770744565707,-1.1248657697264528,2225.3595013346385,0.015522938599861676,0.9876990761933102,0.726843338374416,0.03168845663265306,0.7795572681477914
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-337.jpg,IND_NEP,154.0,1.0,0.4735852960587788,-1.142130094540195,2227.7438102684036,0.029513192717940492,0.9872618069143472,0.7289492964758931,0.04219148596938776,0.813551043193078
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-344.jpg,IND_NEP,154.0,1.0,1.670698667427211,-1.1242217588245733,2282.389522349125,0.08482585168813353,0.9895884526317679,0.7299037396824632,0.04974489795918367,0.8245563625721659
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-36.jpg,IND_NEP,154.0,1.0,0.3649894288057054,-1.2186448052185879,1167.4502248958665,0.00042149631190727084,0.9899366814999888,0.7997792106315033,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-43.jpg,IND_NEP,154.0,1.0,0.3471029109995502,-1.219601288537459,1116.1165153248417,0.0004036326942482341,0.9891330743448458,0.8033359173766612,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-50.jpg,IND_NEP,154.0,1.0,0.7998449082317234,-1.1943451797253979,1170.7136666175973,0.0006852444038373687,0.9884608879344996,0.7993979064753268,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-57.jpg,IND_NEP,154.0,1.0,4.31458946082915,-1.2243585454127541,1188.0711745421422,0.0,0.9893643294734907,0.7928244318970907,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-64.jpg,IND_NEP,154.0,1.0,0.3514931152131344,-1.2504690386480966,1211.0552946926407,0.0,0.9892670072872304,0.7872665513555701,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-71.jpg,IND_NEP,154.0,1.0,0.32141146619924105,-1.2114402100516284,1228.9931909067836,0.0,0.9875491567547626,0.7820619657551718,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-78.jpg,IND_NEP,154.0,1.0,0.3137743309314898,-1.1924731696104303,1317.9331295576653,0.00046194710705624206,0.9889144068268723,0.7738758263575528,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-8.jpg,IND_NEP,154.0,1.0,0.35631795427992285,-1.1994454066393632,1168.0399040240438,0.005779109589041096,0.9894846636258122,0.7977848074683175,0.0004185267857142857,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-85.jpg,IND_NEP,154.0,1.0,0.30301070166820865,-1.1778171308921073,1384.679489081326,0.000550357732526142,0.9879042976215876,0.7700085468497134,0.0054807079081632655,0.5160101540616246
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-92.jpg,IND_NEP,154.0,1.0,0.41424194051308155,-1.1830842330772267,1610.353660415084,0.0003811701924909472,0.988227214210038,0.7625095269201393,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4-99.jpg,IND_NEP,154.0,1.0,0.334535381002633,-1.192298319378228,1620.8778802171842,0.0017974296755639435,0.9907699046621989,0.7616154597471398,0.0007174744897959184,0.2804253904951811
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-4.jpg,IND_NEP,154.0,1.0,1.1427591072802492,-1.112188532998779,1127.7397223492057,0.10177534156917287,1.0040389323664873,0.8223192691751524,0.0017737563775510204,0.5034280378818194
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-5.jpg,IND_NEP,154.0,1.0,0.29496661967562465,-1.0395346027147272,1850.7454757813562,0.08885834411384218,1.004594617400657,0.8080213925302424,0.023676658163265307,0.7094568800971717
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-6.jpg,IND_NEP,154.0,1.0,2.0905581727938185,-1.189725195466384,1218.9773371139202,0.1106549899653348,1.0070815711360535,0.8027586286650773,0.14247847576530612,0.8916701397158053
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-7.jpg,IND_NEP,154.0,1.0,0.8154225886323144,-1.0030890890728292,2280.419269132793,0.02551427204592569,1.0104960680135247,0.7989912682087513,0.0,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-8.jpg,IND_NEP,154.0,1.0,0.7978283818362715,-1.014291217627641,2230.0613927142117,0.08314904909332153,1.00374899113674,0.7950640618958901,0.07549426020408163,0.8188824008395275
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/BIR_UH_2023-03-16-12.30-9.jpg,IND_NEP,154.0,1.0,1.2414226185082833,-1.0328478996441852,2387.7590481250895,0.0773553851712095,1.0037022468906893,0.7733475779188603,0.054029815051020405,0.7970716410614109
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-1.jpg,IND_NEP,107.0,1.0,1.883945729104825,-1.0500690739254632,3014.7727598836145,0.0,0.9410217664351601,0.5741905792161048,0.34801498724489793,0.9186881663016092
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-10.jpg,IND_NEP,107.0,1.0,0.7465004987568131,-1.0503672788148581,3148.313398582843,0.001749271137026239,0.9436138434193004,0.5811715049958852,0.3422751913265306,0.9191425321517295
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-11.jpg,IND_NEP,107.0,1.0,0.717207384160781,-1.0665699078440323,3146.7994842958274,0.053452115812917596,0.947379334613265,0.561561562934943,0.3181002869897959,0.9136362299303871
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-2.jpg,IND_NEP,107.0,1.0,2.6679746639138924,-1.0538612431711296,2832.6610510908326,0.0,0.9418264562882883,0.5751501404226111,0.3477359693877551,0.9177469179916111
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-3.jpg,IND_NEP,107.0,1.0,2.38561693797648,-1.0513745894694206,2923.0066263118624,0.0,0.942022040737839,0.5777658865443298,0.3482142857142857,0.9176034753113615
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-4.jpg,IND_NEP,107.0,1.0,9.221541542211845,-1.0182624575628045,3102.394346592278,0.0,0.9426990546267985,0.5777096257733961,0.3486328125,0.9170081070889895
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-5.jpg,IND_NEP,107.0,1.0,3.2100968287514093,-1.0266150002242396,3062.458105934902,0.0,0.9435353182623684,0.5807443782850373,0.3505261479591837,0.9171700379201664
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-6.jpg,IND_NEP,107.0,1.0,2.3812043129057194,-1.0260287645488217,3072.853895434436,0.0,0.9435033101901502,0.5774450503879361,0.34827407525510207,0.9161551393500097
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-7.jpg,IND_NEP,107.0,1.0,1.7632518715546275,-1.0403253790784763,3140.9533869287757,0.004048582995951417,0.9431190144509639,0.579726457588448,0.34630102040816324,0.9218399261580814
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-8.jpg,IND_NEP,107.0,1.0,1.9807965759802773,-1.010238188078554,3057.3148314103832,0.0037105751391465678,0.9427363817390372,0.5841989454143496,0.3478156887755102,0.9242538683749228
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-1-9.jpg,IND_NEP,107.0,1.0,1.3682009192222342,-1.0450962449781758,3124.3039585222355,0.0,0.9430390176420459,0.5861440217699033,0.3467992665816326,0.9232072889840809
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-1.jpg,IND_NEP,107.0,1.0,0.8993132740036783,-1.0787604356767109,835.7548645715424,1.0,0.998422875335721,0.7208812048377832,0.013193558673469387,0.4703558696205755
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-10.jpg,IND_NEP,107.0,1.0,0.4381965346903626,-1.0118454283338307,783.9475756906957,1.0,0.9959488924397635,0.7275095793343628,0.007533482142857143,0.43011413520632136
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-11.jpg,IND_NEP,107.0,1.0,0.4108427827927436,-1.0265312322512752,725.6095457855536,1.0,0.9966470316530646,0.7318797157649314,0.004464285714285714,0.5392670157068062
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-12.jpg,IND_NEP,107.0,1.0,0.43374951155942937,-1.0361890486267014,730.6829197687787,1.0,0.9943703452830076,0.731564607516348,0.0016741071428571428,0.3760665478312537
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-13.jpg,IND_NEP,107.0,1.0,1.284797093385944,-1.0472821634288425,667.2398954782324,0.17699115044247787,0.9947724718526951,0.7332952674451484,0.0011160714285714285,0.34838581897405424
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-14.jpg,IND_NEP,107.0,1.0,0.526643924369086,-1.0620331957038447,655.3971384752298,1.0,0.9933900036942777,0.7330563939542608,0.0012555803571428572,0.38025922233300097
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-15.jpg,IND_NEP,107.0,1.0,0.768226632653748,-1.318976162252492,217.6212573891528,1.0,0.9923784382877597,0.7158979367997711,0.0005779655612244898,0.2675653594771242
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-16.jpg,IND_NEP,107.0,1.0,0.49459155583389247,-1.6197362666767505,74.68872640968014,0.2,0.9921300265420627,0.6993910175367429,1.992984693877551e-05,0.0
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-2.jpg,IND_NEP,107.0,1.0,0.38779432285744475,-1.0521401929346765,838.2047158634102,1.0,0.998559500592091,0.7190565129995525,0.014449139030612245,0.47795896297561113
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-3.jpg,IND_NEP,107.0,1.0,0.3899155297339791,-0.9896075589238503,932.1031363537687,1.0,0.997946127217803,0.718056682455798,0.01686065051020408,0.5068769716088328
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-4.jpg,IND_NEP,107.0,1.0,0.37520320844227795,-0.9929920400553841,928.2757594018418,1.0,0.9976437471823496,0.7143325964537197,0.01805644132653061,0.5305362798476922
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-5.jpg,IND_NEP,107.0,1.0,0.8117175555870468,-0.9723107778015423,938.6808422041753,1.0,0.9975634256806915,0.7094210298217923,0.018614477040816327,0.5307603792690785
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-6.jpg,IND_NEP,107.0,1.0,0.7529406157631406,-1.020355567204831,838.657822875468,0.71875,0.9975873605061004,0.7101998039197779,0.018514827806122448,0.5268451264563796
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-7.jpg,IND_NEP,107.0,1.0,0.8095919156959805,-1.0442457332337198,685.2311262915601,1.0,1.000879164587948,0.7110386593464814,0.024433992346938774,0.5517327655043919
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-8.jpg,IND_NEP,107.0,1.0,0.3896707295212637,-1.0334801690760644,768.5826538984402,1.0,0.9978799015288212,0.7174036898623778,0.02724410076530612,0.5676083966172605
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/c_Unhealthy_for_Sensitive_Groups/TN_UHFSG_2023-02-02- 09.00-2-9.jpg,IND_NEP,107.0,1.0,0.5797450186854873,-0.9865150250452333,843.8554094081021,1.0,0.996719591476926,0.7168214040729387,0.017438616071428572,0.48454219948849103
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1.jpg,IND_NEP,167.0,1.0,1.6047042202575568,-1.1422104552971457,2191.0728001576667,0.00503819946314268,0.9439908693029718,0.6579515742852192,0.34996811224489793,0.945626844639375
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-1.jpg,IND_NEP,167.0,1.0,0.4035229490684159,-1.2022711806398734,1853.624187132658,0.0,0.9285875807610576,0.706546862045322,0.4111328125,0.9501741804297686
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-10.jpg,IND_NEP,167.0,1.0,0.8394345628641996,-1.1675300873866452,1832.8096261300527,0.0027706392547381946,0.9360566934096716,0.7013159384909491,0.3653140943877551,0.9399760397884724
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-11.jpg,IND_NEP,167.0,1.0,0.45644659323112285,-1.1638267045420445,1873.0703615234677,0.0033782425095515785,0.9359605530114041,0.6981942763111423,0.3657724808673469,0.9424604651303509
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-12.jpg,IND_NEP,167.0,1.0,0.4533726625743753,-1.1654835265405439,1910.1835090481502,0.003636657507677388,0.9363965474251705,0.6929433756848072,0.35566804846938777,0.9430055534625855
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-13.jpg,IND_NEP,167.0,1.0,0.45389313535750936,-1.165424767082719,1862.5265736669264,0.00439167208848406,0.9353385267316703,0.6855095752478642,0.3487125318877551,0.9399225725895156
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-14.jpg,IND_NEP,167.0,1.0,0.5096422642218242,-1.1763835314799451,1882.584129349384,0.0032194962914662974,0.9340044692928228,0.6863203682902023,0.3470982142857143,0.9406018164841694
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-15.jpg,IND_NEP,167.0,1.0,0.5267512932585433,-1.1634198178382207,1930.264274015669,0.003549426787972747,0.9343531784461827,0.6870323212886467,0.3457629145408163,0.940090422400569
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-16.jpg,IND_NEP,167.0,1.0,0.5296865434087539,-1.1628210573176299,1934.255139999914,0.0034190817323347445,0.9343788709178318,0.6886522613669809,0.346500318877551,0.9401292467823666
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-17.jpg,IND_NEP,167.0,1.0,0.4935521083791681,-1.172092972633326,1851.560960341473,0.0037586305511296317,0.9347106051543828,0.6892642571548198,0.3479751275510204,0.9403585422077716
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-18.jpg,IND_NEP,167.0,1.0,0.45237502189350276,-1.1586013995545845,1899.8066914600909,0.0038748623404168537,0.934909505813117,0.6884374719774877,0.3485730229591837,0.940795553217516
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-19.jpg,IND_NEP,167.0,1.0,0.642579151352517,-1.1657224368413075,1902.153676556925,0.0036081840173848865,0.9342959427875255,0.6880148864805536,0.3486926020408163,0.9397374305386438
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-2.jpg,IND_NEP,167.0,1.0,0.6884696729252069,-1.2053107147150928,1810.656573464403,0.0,0.929133521864182,0.710546799604381,0.34141820790816324,0.934962629732511
/Users/nesar/VS/V1/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/IND_and_NEP/d_Unhealthy/TN_UNH_2023-02-03-13.30-1-20.jpg,IND_NEP,167.0,1.0,0.4746049119528344,-1.1624175540693646,1934.5553058332723,0.0033601049008359285,0.9339525601868751,0.688942725005081,0.34901147959183676,0.9400502083932998
